source_zh	target_en
当时他的行动在国内外都得到了广泛支持，人们都认为这是个勇敢无畏，早该拍板而且必须下达的决定，并预计行动的成果必将立竿见影。	Back then, Calderón received broad support, both domestically and from abroad, for what was viewed as a brave, overdue, and necessary decision. Tangible results were predicted to come soon.
表面上，民主自卫似乎是合法的目标。 美国最高法院法官罗伯特·杰克逊（Robert Jackson，他也是纽伦堡审判美国主检察官）指出，宪法不是“自杀契约 ” 。	On the face of it, democratic self-defense seems a legitimate goal.
他们的画廊以一种非常明显和公开的方式向人们展示着他们的鉴赏力和判断力，这些能力是他们金融业务赖以的生存之道。	Nor was it simply a very expensive hobby. Their galleries showed in a visible and very public way the discernment and judgment that their financial business depended on.
在过去的几年中，世界经济最发达的国家的人们开始对中国、印度和其它拥有廉价劳力大军的新兴国家的经济实力极度担心。	Within the last few years, people throughout the world's most advanced economies have become acutely worried about the economic prowess of China, India, and other emerging countries with large low-wage populations.
伊拉克战争获得了五千亿美金的拨款—这一数额几乎等于过去一千年以来在基础研究方面所获得的全部资金支持。	Half a trillion dollars was committed to the war in Iraq, an amount roughly equal to the sponsorship of all basic research for the last thousand years.
但如今关于周永康命运的怀疑已经被打消 — — 近段时间以来中国媒体曝出一系列未受管制的新闻报道，披露了周永康家庭成员和前下属所涉及的令人震惊的腐败细节。	But doubts about Zhou’s fate have now been dispelled by a recent flurry of uncensored news stories in the Chinese media that revealed shocking details of corruption involving Zhou’s family and former subordinates.
如果美国不能刺激国内储蓄，那么中国资本告急可能迫使美国为外部融资支付更加高昂的代价 — — 可能是美元贬值或提高真实利率，或两者兼而有之。	To the extent that America fails to boost its domestic saving, the lack of Chinese capital may well force the US to pay a steeper price for external financing, through a weaker dollar, higher real interest rates, or both.
与外国所认识到的相反，中国只有少数媒体 — — 如《人民日报 》 、 《光明日报》和《经济日报 》 — —还依靠政府资金为生。	Contrary to foreign perceptions, only a handful of Chinese media – for example, People’s Daily, Guang Ming Daily, and the Economic Daily – still live on government funds.
过分简单化的意识形态将世界拖入了现在这场混乱当中，而同样过分简单化的拯救方案（即便是以“辣手仁心的紧缩”形式）也只会令问题更加复杂化。	Simplistic ideologies got the world into the mess in which it now finds itself, and simplistic prescriptions (even of the “tough-love austerity” form) will only compound the problems.
曾几何时被视为阿拉伯世界终极敌人和异教徒的以色列所取得的经济和军事成就长期以来被视为衡量阿拉伯世界失败的一种手段 — — 这既是充满感染力的仇恨也是心怀怨恨的钦佩的共同来源。	The economic and military achievements of Israel, once the Arab world’s ultimate enemy and infidel, were long viewed as a measure of Arab failure – a source of endemic hatred alloyed with grudging admiration.
过去三十年里，中国的企业合约实现了指数式增长。 由于国有企业在中国经济占据了主导地位，这给中国的企业合约带来了一些中国特色。	Chinese corporate contracts have grown exponentially over the last 30 years, but they have special characteristics that reflect the primary role of Chinese state-owned enterprises.
可以肯定，普京基本不可能再恢复苏联帝国在中东地区的荣光 — — 不仅因为俄罗斯维持其境外军事行动的能力依然极为有限。	To be sure, Putin is nowhere near securing a return to the Soviet Union’s imperial days in the Middle East – not least because Russia’s capacity to sustain a military operation beyond its borders remains severely limited.
尽管TPP的具体条款还没有公之于众，但成员国的政治领导人预测，该协议一旦被批准和实施，将给各国经济带来数千亿美元的提振并增加就业。	Though the TPP’s precise provisions have not been made public, political leaders in the member countries predict that the deal, once ratified and implemented, will add hundreds of billions of dollars to their economies and bolster employment.
在2013年和2014年，能源企业占了企业投资的主导地位，而该部门的削弱将转而导致相关就业岗位流失以及行业背后的制造商和服务企业需求下降。	In 2013 and 2014, energy firms dominated business investment, and cutbacks in the sector will translate into lost jobs and dropping demand for the manufacturers and service companies supplying the industry.
无可否认，新兴经济体的年均生产力增长需要提升57 % ， 也就是从2.8%上升到4.4 % ， 才能完全补偿由于人口构成变化所带来的负面效应。	To be sure, annual productivity growth in emerging economies would need to accelerate by 57%, from 2.8% to 4.4%, to compensate fully for the demographic shift.
事实上，大气中的温室气体的累积速度仍然很快，1.5℃的阈值很快就会被突破，突破之后，气候变化的一些最糟糕的效应就很难遏止了。	In fact, greenhouse gases in the atmosphere are still accumulating at a rate that will soon take us well above the 1.5°C threshold, beyond which some of the worst effects of climate change cannot be staved off.
这不无道理，在常态时大体上正是如此，但如果各国主权财富基金为了应对突发不确定性和市场波动，从而出于外交和商业原因同时撤资，事情又会如何？	That is true, on average and in normal times, but what happens if many SWFs, responding to sudden uncertainty and volatility, pull back at the same time for diplomatic or commercial reasons?
