source_zh	target_en
奥巴马总统在亚洲推进了TPP，但知道最近才要求国会授予便宜行事谈判权（即要求国会进行投票表决并且不对方案进行修订 ） 。	President Barack Obama has promoted the TPP in Asia, but he only recently asked Congress for fast-track negotiating authority (the ability to request an up-or-down congressional vote without amendments).
他把他的正义和发展党（Justice and Development Party）发展成了穆斯林世界的欧洲基督民主（Christian Democratic）党，将经济增长、反腐���政策和自由选举相结合。	He presented his Justice and Development Party as the Muslim equivalent of Europe’s Christian Democratic parties, combining economic growth, anti-corruption policies, and free elections.
有122个国家赞成了该条约，但一个国家反对，一个国家弃权，另有69个国家，包括有核国家和北约成员国，没有投票。	Whereas 122 countries voted for it, one voted against, one abstained, and 69, including the nuclear powers and NATO members, did not vote.
一方面，利比亚伊斯兰主义者与埃及穆斯林兄弟会和突尼斯复兴运动党（Ennahda）有一个显著不同 — — 制度化水平和群众互动。	A striking difference between Egypt’s Muslim Brotherhood and Tunisia’s Ennahda, on the one hand, and Libya’s Islamists on the other is the level of institutionalization and interaction with the masses.
如果我们不去应对那个自由金融市场可以催生有害杠杆水平的根本现实，就等于没有在2008年危机中汲取最重要的教训。	If we do not address the fundamental fact that free financial markets can generate harmful levels of private-sector leverage, we will not have learned the most important lesson of the 2008 crisis.
这与其他强人的方针形成了鲜明对比。 比如，已故的委内瑞拉领导人查韦斯用漫长的石油繁荣的收入来支撑慷慨的社会福利计划，以此来维持公共支持率。	This contrasts sharply with the approach of, say, Venezuela’s late strongman leader Hugo Chávez, who maintained popular support for 14 years by spending the proceeds of a long oil-price boom on generous social programs.
与NCD相关的身体和经济负担最重的正是那些最容易受影响的国家：中低收入国家占了NCD相关死亡人数的80 % 。	The physical and economic burdens associated with NCDs fall the hardest where they are least easily borne: low- and middle-income countries, where 80% of NCD-related deaths occur.
法国很久以来以让·雅克·卢梭的哲学体系为特色，一直把公意的代表，也就是法律尊奉为最高等级的司法规范。	France has long been characterized by Jean-Jacques Rousseau’s philosophy, which placed the law – the expression of the General Will – at the absolute top of the hierarchy of judicial norms.
简言之，在萨默斯所预言的长期停滞中，低利率是抵消低投资回报的必要条件，而长期停滞的发生很有可能是拜戈登所强调的提振生产率的技术变革发展缓慢所赐。	In short, the secular stagnation that Summers has predicted, with low interest rates being necessary to offset low returns on investment, could well be caused by the slowdown in productivity-enhancing technological change that Gordon highlights.
另一个讽刺之处是，新兴世界所需要的大部分投资项目是长期项目，大量可用储蓄 — — 退休账户、养老基金和主权财富基金拥有数万亿美元 — — 亦然。	There is another irony. Most of the investment projects that the emerging world needs are long term, as are much of the available savings – the trillions in retirement accounts, pension funds, and sovereign wealth funds.
欧盟一位高级官员解释其中的含义说 ： “ 在最近一段时间，有很多案例显示要么是巴基斯坦人潜入欧洲，要么是欧盟公民奔赴巴基斯坦参加培训并被洗脑 。 ”	A senior EU official spelled out what this means: there had been “many cases in the recent past where either Pakistanis were coming to Europe or young EU citizens were going to Pakistan for training and being brainwashed.”
但他们确实发现了阿族目击者指称科索沃解放军将被俘的塞尔维亚人、阿尔巴尼亚人和罗马人带到阿尔巴尼亚，并在阿境内将他们杀害。	They did, however, find Albanian witnesses who asserted that UCK members took captured Serbs, Albanians, and Roma into Albania, where they were killed.
我本人是五零后，我感到羞愧和懊恼的是，我担心我们这代人在发达经济体将作为丧失经济主动权的一代被载入史册。	I am in my late fifties, and I worry that our generation in the advanced world will be remembered – to our shame and chagrin – as the one that lost the economic plot.
