source_zh	target_en
对于这种以连通为导向的大战略来说，中东地区至关重要，它是习近平此行在开罗所宣扬的“一带一路”计划的关键。	The Middle East is crucial to this connectivity-oriented grand strategy, not least because of its key role in the “One Belt, One Road” project that Xi promoted in Cairo.
为难民在失去家园的前几年中提供充足的住宿、食物、医疗、教育和就业培训的成本为每人每年3,000-5,000 美元，而目前主要接收国只能获得其中一小部分资金。	As it stands, such countries receive just a fraction of the $3,000-5,000 per refugee required annually to provide adequate housing, food, health care, schooling, and job training during the first few years of displacement.
成为高效的国际机构的成员让这些国家加入了随后的政策讨论，而它们自身的能力让它们能够抓住跨国生产和消费链中的机会。	Membership in effective international institutions brought these countries into consequential global policy discussions, while their own capabilities allowed them to exploit opportunities in cross-border production and consumption chains.
但有四个关键“杠杆”能让住房交付成本下降20—50 % ， 从而让大部分城市收入相当于中位值50—80%的家庭住得起房（住房支出占总收入不超过30 % ） 。	But there are four key “levers” that can reduce the cost of housing delivery by 20-50%, thereby making housing affordable (amounting to no more than 30% of total income) for households earning 50-80% of the median income in most cities.
是的，大部分投资者、监管者、消费者甚至政客将在相当长的时间内铭记金融濒死的体验，因此像2008年剧烈崩盘这样的事件在短期内不会重演。	Yes, the chances of an immediate repeat of the acute financial meltdown of 2008 are much reduced by the fact that most investors, regulators, consumers, and even politicians will remember their financial near-death experience for quite some time.
乌克兰新的教育法律框架就是这么一个例子：该部法律遭到了激烈的反对，但这些声音极少来自国内，而是来自邻近各国。	That is the case with Ukraine’s new framework law on education, which has become the target of harsh opposition not so much from within the country, but rather from some neighboring countries.
Underlying the failure in Copenhagen are some deep problems.	Underlying the failure in Copenhagen are some deep problems.
其次，中国可能陷入所谓的修昔底德陷阱：当一个老牌强国（修昔底德时代的斯巴达，现在的美国）担心崛起的力量（当时的雅典，现在的中国）时，很难避免战争。	Second, China may become ensnared in the so-called Thucydides Trap: when an established power (Sparta in Thucydides’ time; the United States now) fears a rising power (Athens then; China now), war becomes inevitable.
首先，联邦公开市场委员会表示2015年12月的利率增长将是在随后一年内合共五轮利率上升中的第一轮，也是2017年9月之前九轮上升的第一轮。	First, the FOMC indicated that the December 2015 rate increase would be the first of five such increases that it would make within the subsequent year, and the first of nine that would take place by, say, September 2017.
在美国这个例子里，联邦金融的相关准则在南北战争之前还没有被制定出来，而美联储系统则出现得更晚，直到1913年才创建。	In the American case, the principles of federal finance were not worked out until the Civil War, and the Federal Reserve System was established even later, coming only in 1913.
与梅尔泽尔-理查德框架的推论相反，普通美国选民似乎并不十分热衷于提高最高边际税率或提高社会转移支付。	Contrary to the implications of the Meltzer-Richard framework, ordinary American voters do not seem to be very interested in raising top marginal tax rates or in greater social transfers.
英国在讨论是否停止对印度的援助，后者是当今第三大资本流入国，也是英国最大制造业雇主塔塔集团（Tata Group）的母国。	The United Kingdom is debating whether to discontinue aid to India, the third-largest recipient of capital inflows and the home of the UK’s largest manufacturing employer, the Tata Group.
随着大学学费飞涨，让他们的孩子能得到教育 — — 这算是一点点希望之火 — — 的唯一方法是借钱；但是由于教育贷款基本上从来不会被免除，学生负债似乎比其他形式的债务更加恶劣。	With college tuition soaring, the only way their children could get the education that would provide a modicum of hope was to borrow; but, with education loans virtually never dischargeable, student debt seemed even worse than other forms of debt.
