source_zh	target_en
根据经合组织的最新数据，2016年各国对非洲中小学教育的援助总额仅为13亿美元，须知美国五角大楼的预算大约是每天20亿美元。	According to the most recent OECD data, total donor aid for primary and secondary education in Africa amounted to just $1.3 billion in 2016. To put that figure in perspective, the US Pentagon budget is roughly $2 billion per day.
韩国三星，印度塔塔以及中国阿里巴巴等主要新兴市场跨国企业也将推动本国的增长并在新兴市场各国之间的外国直接投资。	Major emerging-market multinational corporations like Samsung, Tata, and Alibaba will also drive growth in their home countries and foster FDI flows among emerging markets.
但是，如果有正确的方针 — — 以及一点点运气 — — 中国可以确保这一回的复苏将比过去更加可持续。	But, with the right approach – and a bit of good luck – it can make sure that, this time, it recovers more sustainably than in the past.
当然，虽然勒庞放弃了反犹宣传、对维希法国的怀旧之情、对阿尔及利亚战争的光荣回忆、甚至自己的父亲，但她仍然煽动民粹主义之火。	Of course, even as Le Pen has dropped the anti-Semitic blurbs, vocal nostalgia for Vichy France, proud reminiscences of the Algerian war, and even her own father, she has continued to fuel the populist bonfire.
叶利钦自然知道恐惧和自上而下、中央集权的决策绝不是统治现代社会的好方法，因此他坚持把改革公民和国家之间的关系作为重点。	Yeltsin intuitively understood that fear and top-down, centralized decision-making were no way to rule a modern country, and he therefore insisted on reforming relations between citizens and the state.
比如，中国军事规划者发展出一种“超限战”战略，利用电子、外交、网络、恐怖主义代理、经济和宣传工具欺骗和疲惫美国的系统。	In China, for example, military planners developed a strategy of “unrestricted warfare” that combines electronic, diplomatic, cyber, terrorist-proxy, economic, and propaganda tools to deceive and exhaust US systems.
但他们也应该减小对因切利克等土耳其军事基地的依赖，不让土耳其获得F-35等先进军事设备，并重新考虑在土耳其部署核武器的政策。	But they must also reduce their reliance on access to Turkish bases such as Incirlik, deny Turkey access to advanced military hardware like F-35s, and reconsider the policy of basing nuclear weapons in Turkey.
由西班牙和土耳其政府共同启动的文明联盟（Alliance of Civilizations）项目就是其中一个范例。	The Alliance of Civilizations, begun by Spain and Turkey, is one example.
同理，它们还稀释了“改善的下水道”的目标。 这一目标的本意是收集、处理和安全排放废水，而国际组织的方针是改善居民家中的厕所。	In the same way, they have diluted the goal of “improved sanitation” – the process of collecting, treating, and safely discharging wastewater – by applying it to indoor toilets in people’s homes.
危害可能是生理的（死胎、畸形和遗传缺陷 ） ， 但即使是技术成功的基因工程也可能给儿童带来心理危害，他们可能会遭遇玩伴异样的目光，被视为“异类 ” 。	The harm can be physical (stillbirths, deformities, and genetic disorders); but, even genetic engineering that is technically successful can cause psychosocial harm to children, who may be shunned by peers for being odd-looking or merely “different.”
近几年来，英国选择退出单一货币和申根协议（允许欧洲人在不用护照的情况下自由地穿越国境 ） ， 一直与重要的欧盟计划保持着距离。	In recent years, having opted-out of the single currency and the Schengen area (which allows Europeans to cross borders without passports), the UK has distanced itself from important EU initiatives.
美元在20世纪20年代获得了世界货币的地位。 当时新成立的美联储开始买卖美元，建立相应的市场并增加其流动性。	The dollar originally acquired international currency status in the 1920’s, when the newly established Federal Reserve started buying and selling dollar acceptances, backstopping the market and enhancing its liquidity.
库尔德武装在进行了几个月的苦斗后最近终于成功地将伊斯兰国势力清除出边境小镇科巴尼（Kobane ） 。	Kurdish forces recently succeeded, after months of heavy fighting, in expelling the Islamic State from the border town of Kobane.
但在政治上，欧洲经济区成员资格将是一项不公正的待遇，因为英国将必须在诸如消费者保护，环境和社会政策领域遵守单一市场规则和立法 — — 而在制定这些法律法规的过程中不享有任何发言权。	Politically, though, EEA membership would be a raw deal. Britain would have to comply with single-market rules and legislation in areas such as consumer protection, the environment, and social policy – rules that it would have no say in creating.
